"Date","Price","Open","High","Low","Change %"
"Dec 21, 2013","106.200","106.100","106.200","106.100","0.00%"
"Dec 20, 2013","106.200","106.250","106.480","106.010","-0.14%"
"Dec 19, 2013","106.350","106.200","106.680","106.200","0.05%"
"Dec 18, 2013","106.300","106.650","106.910","106.200","-0.42%"
"Dec 17, 2013","106.750","106.900","107.350","106.650","-0.23%"
"Dec 16, 2013","107.000","107.050","107.310","106.800","-0.14%"
"Dec 14, 2013","107.150","107.050","107.150","107.050","0.00%"
"Dec 13, 2013","107.150","107.200","107.340","107.050","-0.12%"
"Dec 12, 2013","107.280","107.050","107.350","106.950","0.16%"
"Dec 11, 2013","107.110","107.950","108.050","107.000","-0.87%"
"Dec 10, 2013","108.050","108.050","108.270","107.700","-0.09%"
"Dec 09, 2013","108.150","108.250","108.410","108.050","-0.18%"
"Dec 07, 2013","108.350","108.250","108.350","108.250","0.00%"
"Dec 06, 2013","108.350","108.400","108.600","108.200","-0.14%"
"Dec 05, 2013","108.500","108.350","108.650","108.350","0.05%"
"Dec 04, 2013","108.450","108.300","108.700","108.300","0.05%"
"Dec 03, 2013","108.400","108.350","108.700","108.300","-0.05%"
"Dec 02, 2013","108.450","108.350","108.590","108.350","0.00%"
"Nov 30, 2013","108.450","108.350","108.450","108.350","0.00%"
"Nov 29, 2013","108.450","108.100","108.620","108.100","0.23%"
"Nov 28, 2013","108.200","108.100","108.570","108.100","0.00%"
"Nov 27, 2013","108.200","108.000","108.430","108.000","0.09%"
"Nov 26, 2013","108.100","107.850","108.420","107.850","0.14%"
"Nov 25, 2013","107.950","107.500","108.040","107.500","0.33%"
"Nov 23, 2013","107.600","107.500","107.600","107.500","0.00%"
"Nov 22, 2013","107.600","107.500","107.740","107.500","0.00%"
"Nov 21, 2013","107.600","107.550","107.740","107.500","-0.14%"
"Nov 20, 2013","107.750","107.480","107.800","107.390","0.16%"
"Nov 19, 2013","107.580","107.250","107.650","107.250","0.21%"
"Nov 18, 2013","107.350","107.400","107.710","107.250","-0.14%"
"Nov 16, 2013","107.500","107.400","107.500","107.400","0.00%"
"Nov 15, 2013","107.500","107.400","107.500","107.400","0.00%"
"Nov 14, 2013","107.500","107.400","107.530","107.400","0.07%"
"Nov 13, 2013","107.425","107.400","107.525","107.400","-0.07%"
"Nov 12, 2013","107.500","107.250","107.650","107.250","0.14%"
"Nov 11, 2013","107.350","107.300","107.540","107.200","-0.05%"
"Nov 09, 2013","107.400","107.300","107.400","107.300","0.00%"
"Nov 08, 2013","107.400","107.200","107.470","107.200","0.09%"
"Nov 07, 2013","107.300","107.250","107.350","107.100","-0.05%"
"Nov 06, 2013","107.350","107.250","107.400","107.100","0.00%"
"Nov 05, 2013","107.350","106.950","107.420","106.950","0.28%"
"Nov 04, 2013","107.050","106.800","107.280","106.750","0.14%"
"Nov 02, 2013","106.900","106.800","106.900","106.800","0.00%"
"Nov 01, 2013","106.900","106.700","106.960","106.700","0.09%"
"Oct 31, 2013","106.800","106.750","106.870","106.650","-0.05%"
"Oct 30, 2013","106.850","106.200","106.930","106.200","0.52%"
"Oct 29, 2013","106.300","106.200","106.870","106.200","0.19%"
"Oct 28, 2013","106.100","106.300","106.690","106.000","-0.28%"
"Oct 26, 2013","106.400","106.300","106.400","106.300","0.00%"
"Oct 25, 2013","106.400","106.400","106.620","106.300","-0.11%"
"Oct 24, 2013","106.520","106.400","106.580","106.360","-0.03%"
"Oct 23, 2013","106.550","106.200","106.620","106.200","0.24%"
"Oct 22, 2013","106.300","106.300","106.490","106.200","-0.09%"
"Oct 21, 2013","106.400","106.000","106.490","105.930","0.28%"
"Oct 19, 2013","106.100","106.000","106.100","106.000","0.00%"
"Oct 18, 2013","106.100","106.000","106.100","105.600","0.00%"
"Oct 17, 2013","106.100","106.050","106.150","106.000","-0.05%"
"Oct 16, 2013","106.150","106.050","106.250","106.000","0.00%"
"Oct 15, 2013","106.150","106.150","106.250","106.050","-0.09%"
"Oct 14, 2013","106.250","106.000","106.280","106.000","0.09%"
"Oct 12, 2013","106.150","106.000","106.150","106.000","0.05%"
"Oct 11, 2013","106.100","106.050","106.310","105.930","-0.05%"
"Oct 10, 2013","106.150","105.900","106.210","105.900","0.14%"
"Oct 09, 2013","106.000","105.800","106.140","105.800","0.09%"
"Oct 08, 2013","105.900","106.100","106.280","105.800","-0.28%"
"Oct 07, 2013","106.200","106.100","106.300","106.100","0.00%"
"Oct 05, 2013","106.200","106.100","106.200","106.100","0.00%"
"Oct 04, 2013","106.200","105.780","106.290","105.780","0.30%"
"Oct 03, 2013","105.880","105.750","105.960","105.750","-0.02%"
"Oct 02, 2013","105.900","105.750","105.970","105.750","0.05%"
"Oct 01, 2013","105.850","105.750","106.050","105.670","0.00%"
"Sep 30, 2013","105.850","105.550","106.200","105.550","0.19%"
"Sep 28, 2013","105.650","105.550","105.650","105.550","0.00%"
"Sep 27, 2013","105.650","105.200","105.930","105.200","0.33%"
"Sep 26, 2013","105.300","106.350","106.700","105.200","-1.08%"
"Sep 25, 2013","106.450","106.000","106.470","106.000","0.33%"
"Sep 24, 2013","106.100","105.750","106.380","105.750","0.24%"
"Sep 23, 2013","105.850","105.450","105.900","105.450","0.24%"
"Sep 21, 2013","105.600","105.500","105.600","105.500","0.00%"
"Sep 20, 2013","105.600","105.690","105.870","105.450","-0.14%"
"Sep 19, 2013","105.750","105.700","105.880","105.610","-0.05%"
"Sep 18, 2013","105.800","104.900","106.150","104.900","0.76%"
"Sep 17, 2013","105.000","104.900","105.050","104.900","0.00%"
"Sep 16, 2013","105.000","104.900","105.040","104.900","0.00%"
"Sep 14, 2013","105.000","104.900","105.000","104.900","0.00%"
"Sep 13, 2013","105.000","104.650","105.050","104.650","0.24%"
"Sep 12, 2013","104.750","104.650","104.860","104.650","0.00%"
"Sep 11, 2013","104.750","104.700","104.940","104.650","-0.05%"
"Sep 10, 2013","104.800","104.500","104.940","104.500","0.19%"
"Sep 09, 2013","104.600","104.600","104.790","104.500","-0.10%"
"Sep 07, 2013","104.700","104.600","104.700","104.600","0.00%"
"Sep 06, 2013","104.700","104.700","104.850","104.600","-0.10%"
"Sep 05, 2013","104.800","104.650","105.010","104.650","0.05%"
"Sep 04, 2013","104.750","104.750","105.010","104.650","-0.10%"
"Sep 03, 2013","104.850","104.750","105.030","104.750","0.00%"
"Sep 02, 2013","104.850","104.400","105.040","104.400","0.29%"
"Aug 31, 2013","104.550","104.450","104.550","104.450","0.05%"
"Aug 30, 2013","104.500","104.300","104.580","104.300","0.05%"
"Aug 29, 2013","104.450","103.850","104.500","103.850","0.48%"
"Aug 28, 2013","103.950","103.650","103.980","103.650","0.19%"
"Aug 27, 2013","103.750","103.650","103.930","103.600","0.00%"
"Aug 26, 2013","103.750","103.500","103.800","103.500","0.24%"
"Aug 24, 2013","103.500","103.350","103.500","103.350","-0.10%"
"Aug 23, 2013","103.600","103.490","103.710","103.300","0.02%"
"Aug 22, 2013","103.575","103.300","103.625","103.300","0.17%"
"Aug 21, 2013","103.400","103.000","103.520","103.000","0.29%"
"Aug 20, 2013","103.100","103.000","103.220","103.000","0.00%"
"Aug 19, 2013","103.100","102.750","103.200","102.750","0.24%"
"Aug 17, 2013","102.850","102.750","102.850","102.750","0.00%"
"Aug 16, 2013","102.850","102.550","102.900","102.550","0.19%"
"Aug 15, 2013","102.650","102.300","102.830","102.300","0.24%"
"Aug 14, 2013","102.400","102.500","102.650","102.300","-0.10%"
"Aug 13, 2013","102.500","102.650","102.750","102.400","-0.34%"
"Aug 12, 2013","102.850","102.100","102.850","102.100","0.64%"
"Aug 10, 2013","102.200","102.100","102.200","102.100","0.00%"
"Aug 09, 2013","102.200","102.100","102.300","102.000","0.00%"
"Aug 08, 2013","102.200","102.200","102.300","102.100","-0.10%"
"Aug 07, 2013","102.300","102.100","102.550","102.100","0.10%"
"Aug 06, 2013","102.200","101.950","102.250","101.950","0.15%"
"Aug 05, 2013","102.050","101.930","102.200","101.900","0.10%"
"Aug 03, 2013","101.950","101.800","101.950","101.800","-0.05%"
"Aug 02, 2013","102.000","101.900","102.110","101.700","0.20%"
"Aug 01, 2013","101.800","101.650","102.000","101.650","0.10%"
"Jul 31, 2013","101.700","101.650","101.990","101.550","-0.05%"
"Jul 30, 2013","101.750","101.750","101.990","101.600","-0.10%"
"Jul 29, 2013","101.850","101.250","101.990","101.250","0.49%"
"Jul 27, 2013","101.350","101.250","101.350","101.250","0.00%"
"Jul 26, 2013","101.350","101.100","101.520","101.020","0.15%"
"Jul 25, 2013","101.200","100.650","101.250","100.650","0.45%"
"Jul 24, 2013","100.750","100.650","100.930","100.600","0.07%"
"Jul 23, 2013","100.675","100.500","100.895","100.500","0.02%"
"Jul 22, 2013","100.650","100.600","100.750","100.500","-0.05%"
"Jul 20, 2013","100.700","100.600","100.700","100.600","0.00%"
"Jul 19, 2013","100.700","100.700","100.950","100.500","-0.20%"
"Jul 18, 2013","100.900","100.710","101.000","100.630","0.40%"
"Jul 17, 2013","100.500","100.250","100.600","100.230","0.15%"
"Jul 16, 2013","100.350","100.220","100.440","100.200","0.03%"
"Jul 15, 2013","100.320","100.060","100.420","100.060","0.16%"
"Jul 13, 2013","100.160","100.060","100.160","100.060","0.00%"
"Jul 12, 2013","100.160","100.000","100.270","100.000","0.06%"
"Jul 11, 2013","100.100","100.000","100.100","100.000","0.00%"
"Jul 10, 2013","100.100","99.950","100.160","99.850","0.10%"
"Jul 09, 2013","100.000","99.960","100.160","99.850","-0.06%"
"Jul 08, 2013","100.060","99.950","100.180","99.910","0.01%"
"Jul 06, 2013","100.050","99.950","100.050","99.950","0.10%"
"Jul 05, 2013","99.950","99.910","100.100","99.850","-0.07%"
"Jul 04, 2013","100.025","100.000","100.075","99.780","-0.07%"
"Jul 03, 2013","100.100","99.650","100.300","99.550","0.35%"
"Jul 02, 2013","99.750","99.450","99.830","99.450","0.18%"
"Jul 01, 2013","99.575","99.450","99.625","99.400","0.03%"
"Jun 29, 2013","99.550","99.450","99.550","99.450","0.00%"
"Jun 28, 2013","99.550","98.850","99.550","98.850","0.61%"
"Jun 27, 2013","98.950","98.850","99.050","98.850","0.05%"
"Jun 26, 2013","98.900","98.920","99.070","98.800","-0.15%"
"Jun 25, 2013","99.050","98.800","99.100","98.800","0.05%"
"Jun 24, 2013","99.000","98.850","99.020","98.800","0.10%"
"Jun 22, 2013","98.900","98.800","98.900","98.800","-0.05%"
"Jun 21, 2013","98.950","98.800","99.020","98.790","0.05%"
"Jun 20, 2013","98.900","98.450","98.950","98.450","0.30%"
"Jun 19, 2013","98.600","98.550","98.800","98.450","0.05%"
"Jun 18, 2013","98.550","98.550","98.780","98.400","-0.10%"
"Jun 17, 2013","98.650","98.450","98.730","98.450","0.10%"
"Jun 15, 2013","98.550","98.450","98.550","98.450","0.00%"
"Jun 14, 2013","98.550","98.450","98.610","98.400","0.00%"
"Jun 13, 2013","98.550","98.450","98.600","98.400","0.00%"
"Jun 12, 2013","98.550","98.450","98.620","98.450","-0.10%"
"Jun 11, 2013","98.650","98.450","98.680","98.450","0.10%"
"Jun 10, 2013","98.550","98.480","98.630","98.430","0.02%"
"Jun 08, 2013","98.530","98.430","98.530","98.430","0.02%"
"Jun 07, 2013","98.510","98.420","98.620","98.400","-0.01%"
"Jun 06, 2013","98.520","98.450","98.580","98.400","-0.03%"
"Jun 05, 2013","98.550","98.450","98.630","98.400","0.00%"
"Jun 04, 2013","98.550","98.450","98.640","98.440","0.00%"
"Jun 03, 2013","98.550","98.420","98.600","98.400","0.03%"
"Jun 01, 2013","98.520","98.420","98.520","98.420","0.00%"
"May 31, 2013","98.520","98.500","98.670","98.420","0.02%"
"May 30, 2013","98.500","98.400","98.640","98.380","0.00%"
"May 29, 2013","98.500","98.440","98.590","98.400","-0.08%"
"May 28, 2013","98.580","98.400","98.590","98.400","0.08%"
"May 27, 2013","98.500","98.310","98.600","98.200","0.10%"
"May 25, 2013","98.400","98.300","98.400","98.300","0.00%"
"May 24, 2013","98.400","98.350","98.510","98.200","-0.05%"
"May 23, 2013","98.450","98.450","98.560","98.350","-0.10%"
"May 22, 2013","98.550","98.380","98.590","98.380","0.07%"
"May 21, 2013","98.480","98.300","98.580","98.300","0.08%"
"May 20, 2013","98.400","98.400","98.530","98.300","-0.10%"
"May 18, 2013","98.500","98.400","98.500","98.400","-0.03%"
"May 17, 2013","98.525","98.380","98.525","98.340","0.03%"
"May 16, 2013","98.500","98.420","98.610","98.380","-0.02%"
"May 15, 2013","98.520","98.420","98.650","98.400","0.00%"
"May 14, 2013","98.520","98.400","98.550","98.380","0.02%"
"May 13, 2013","98.500","98.320","98.600","98.320","0.07%"
"May 11, 2013","98.430","98.330","98.430","98.330","0.00%"
"May 10, 2013","98.430","98.300","98.500","98.300","-0.02%"
"May 09, 2013","98.450","98.350","98.490","98.340","0.00%"
"May 08, 2013","98.450","98.280","98.550","98.280","0.07%"
"May 07, 2013","98.380","98.250","98.450","98.250","-0.02%"
"May 06, 2013","98.400","98.220","98.470","98.220","0.08%"
"May 04, 2013","98.320","98.220","98.320","98.220","0.00%"
"May 03, 2013","98.320","98.320","98.420","98.220","-0.11%"
"May 02, 2013","98.425","98.350","98.525","98.300","-0.03%"
"May 01, 2013","98.450","98.400","98.500","98.350","-0.05%"
"Apr 30, 2013","98.500","98.400","98.550","98.350","0.00%"
"Apr 29, 2013","98.500","98.380","98.570","98.380","0.02%"
"Apr 27, 2013","98.480","98.380","98.480","98.380","0.00%"
"Apr 26, 2013","98.480","98.350","98.540","98.300","0.03%"
"Apr 25, 2013","98.450","98.350","98.570","98.300","0.00%"
"Apr 24, 2013","98.450","98.300","98.540","98.300","0.05%"
"Apr 23, 2013","98.400","98.300","98.500","98.300","0.00%"
"Apr 22, 2013","98.400","98.300","98.480","98.300","0.00%"
"Apr 20, 2013","98.400","98.300","98.400","98.300","0.00%"
"Apr 19, 2013","98.400","98.280","98.470","98.280","0.02%"
"Apr 18, 2013","98.380","98.280","98.450","98.280","0.00%"
"Apr 17, 2013","98.380","98.280","98.500","98.280","-0.07%"
"Apr 16, 2013","98.450","98.200","98.470","98.200","0.08%"
"Apr 15, 2013","98.375","98.200","98.375","98.200","0.08%"
"Apr 13, 2013","98.300","98.200","98.300","98.200","0.00%"
"Apr 12, 2013","98.300","98.100","98.380","98.100","-0.03%"
"Apr 11, 2013","98.325","98.280","98.415","98.100","-0.03%"
"Apr 10, 2013","98.350","98.320","98.520","98.200","-0.07%"
"Apr 09, 2013","98.420","98.350","98.500","98.250","-0.03%"
"Apr 08, 2013","98.450","98.320","98.480","98.200","0.03%"
"Apr 06, 2013","98.420","98.320","98.420","98.320","0.00%"
"Apr 05, 2013","98.420","98.280","98.510","98.280","0.04%"
"Apr 04, 2013","98.380","98.280","98.420","98.100","0.00%"
"Apr 03, 2013","98.380","98.250","98.420","98.200","0.03%"
"Apr 02, 2013","98.350","98.350","98.450","98.100","-0.10%"
"Apr 01, 2013","98.450","98.350","98.510","98.300","0.00%"
"Mar 30, 2013","98.450","98.350","98.450","98.350","0.00%"
"Mar 29, 2013","98.450","98.350","98.490","98.350","0.00%"
"Mar 28, 2013","98.450","98.300","98.550","98.300","-0.05%"
"Mar 27, 2013","98.500","98.300","98.530","98.300","0.10%"
"Mar 26, 2013","98.400","98.200","98.500","98.200","0.10%"
"Mar 25, 2013","98.300","98.170","98.420","98.100","0.03%"
"Mar 23, 2013","98.270","98.170","98.270","98.170","0.00%"
"Mar 22, 2013","98.270","98.100","98.320","98.100","0.07%"
"Mar 21, 2013","98.200","98.100","98.290","98.000","0.00%"
"Mar 20, 2013","98.200","98.100","98.330","98.100","0.00%"
"Mar 19, 2013","98.200","98.000","98.250","98.000","0.10%"
"Mar 18, 2013","98.100","97.950","98.240","97.950","-0.06%"
"Mar 16, 2013","98.160","97.950","98.170","97.950","0.11%"
"Mar 15, 2013","98.050","97.700","98.130","97.700","0.10%"
"Mar 14, 2013","97.950","97.750","98.000","97.750","0.05%"
"Mar 13, 2013","97.900","97.800","97.980","97.800","0.05%"
"Mar 12, 2013","97.850","97.850","98.040","97.700","-0.10%"
"Mar 11, 2013","97.950","97.650","98.000","97.650","0.20%"
"Mar 09, 2013","97.750","97.650","97.750","97.650","0.00%"
"Mar 08, 2013","97.750","97.980","98.090","97.650","-0.41%"
"Mar 07, 2013","98.150","98.050","98.220","97.930","-0.13%"
"Mar 06, 2013","98.275","98.120","98.275","98.040","0.03%"
"Mar 05, 2013","98.250","98.100","98.300","98.080","0.05%"
"Mar 04, 2013","98.200","98.150","98.310","98.000","-0.05%"
"Mar 02, 2013","98.250","98.150","98.250","98.150","0.00%"
"Mar 01, 2013","98.250","98.120","98.360","98.100","0.03%"
"Feb 28, 2013","98.220","98.120","98.250","98.100","0.02%"
"Feb 27, 2013","98.200","98.080","98.230","98.080","0.02%"
"Feb 26, 2013","98.180","98.160","98.260","98.050","-0.02%"
"Feb 25, 2013","98.200","98.050","98.290","98.050","0.05%"
"Feb 23, 2013","98.150","98.050","98.150","98.050","0.00%"
"Feb 22, 2013","98.150","98.100","98.240","98.050","0.00%"
"Feb 21, 2013","98.150","98.000","98.300","98.000","0.05%"
"Feb 20, 2013","98.100","98.000","98.280","98.000","-0.17%"
"Feb 19, 2013","98.270","98.050","98.300","98.050","0.12%"
"Feb 18, 2013","98.150","98.020","98.200","98.010","0.03%"
"Feb 16, 2013","98.120","98.020","98.120","98.020","0.00%"
"Feb 15, 2013","98.120","98.000","98.200","98.000","0.00%"
"Feb 14, 2013","98.120","98.050","98.180","98.000","-0.03%"
"Feb 13, 2013","98.150","98.050","98.210","98.000","0.00%"
"Feb 12, 2013","98.150","97.950","98.220","97.940","0.10%"
"Feb 11, 2013","98.050","97.820","98.120","97.820","0.13%"
"Feb 09, 2013","97.920","97.820","97.920","97.820","0.00%"
"Feb 08, 2013","97.920","97.820","98.000","97.800","0.00%"
"Feb 07, 2013","97.920","97.800","97.960","97.700","0.02%"
"Feb 06, 2013","97.900","97.700","97.920","97.700","0.10%"
"Feb 05, 2013","97.800","97.720","97.820","97.700","-0.02%"
"Feb 04, 2013","97.820","97.600","97.850","97.600","0.02%"
"Feb 02, 2013","97.800","97.700","97.800","97.700","0.00%"
"Feb 01, 2013","97.800","97.600","97.820","97.590","0.10%"
"Jan 31, 2013","97.700","97.550","97.840","97.550","0.05%"
"Jan 30, 2013","97.650","97.600","97.850","97.550","-0.07%"
"Jan 29, 2013","97.720","97.600","97.770","97.560","0.02%"
"Jan 28, 2013","97.700","97.650","97.900","97.590","-0.05%"
"Jan 26, 2013","97.750","97.650","97.750","97.650","0.00%"
"Jan 25, 2013","97.750","97.650","97.780","97.650","0.00%"
"Jan 24, 2013","97.750","97.650","97.820","97.610","0.00%"
"Jan 23, 2013","97.750","97.650","97.800","97.550","0.00%"
"Jan 22, 2013","97.750","97.650","97.810","97.630","0.00%"
"Jan 21, 2013","97.750","97.630","97.780","97.630","0.02%"
"Jan 19, 2013","97.730","97.630","97.730","97.630","0.00%"
"Jan 18, 2013","97.730","97.570","97.750","97.570","0.06%"
"Jan 17, 2013","97.670","97.550","97.710","97.550","-0.03%"
"Jan 16, 2013","97.700","97.380","97.740","97.380","0.23%"
"Jan 15, 2013","97.480","97.220","97.510","97.220","0.16%"
"Jan 14, 2013","97.320","97.250","97.470","97.220","-0.03%"
"Jan 12, 2013","97.350","97.250","97.350","97.250","0.03%"
"Jan 11, 2013","97.325","97.250","97.415","97.200","-0.03%"
"Jan 10, 2013","97.350","97.280","97.400","97.180","-0.03%"
"Jan 09, 2013","97.380","97.350","97.450","97.180","-0.07%"
